ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text,created_year,created_month,created_day,created_hour,created_day_of_week,created_week_of_year,created_is_weekend,created_is_business_hours,created_part_of_day,is_priority_low,is_priority_medium,is_priority_high,is_priority_critical,priority_weight,is_active_ticket,is_waiting_state,is_unassigned,is_overdue_open,ticket_text_char_count,ticket_text_has_server,ticket_text_has_backup,ticket_text_has_vpn,ticket_text_has_email,ticket_text_has_printer,ticket_text_has_access_issue,ticket_text_has_urgent_language,issue_type_group,queue_group,role_group,sla_priority_class,sla_coverage_type,sla_initial_response_hours,sla_status_update_hours,sla_weight,is_sla_high_urgency,is_service_request,is_maintenance,first_response_sla_met,ticket_age_hours,sla_age_ratio,sla_breach_risk,sla_breach_severity,resolution_hours_log,met_estimate_flag,estimate_error_hours
T20120604.0003.003,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-07-02 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,344.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.004,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-07-09 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,512.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.005,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-07-16 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,680.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.006,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-07-23 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,848.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.007,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-07-30 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,1016.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.008,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-08-06 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,1184.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.009,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-08-13 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,1352.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.010,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-08-20 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,1520.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.011,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-08-27 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,1688.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.012,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-09-03 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,1856.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.013,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-09-10 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,2024.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.014,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-09-17 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,2192.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.015,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-09-24 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,2360.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.016,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-10-01 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,2528.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.017,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-10-08 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,2696.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.018,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-10-15 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,2864.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.019,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-10-22 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,3032.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0003.020,Customer experience weekly checkup,Review with customer how they can utilize new features.,Brown Brothers Bottling,,Scheduled,Low,In Person/Onsite,3.0,"Miller, Susan",SW:Support II,SW:Level I,SW:Support,Other,SW:Support (Billable),,,2012-06-18 08:38:00,"Administrator, Autotask",,2012-10-29 17:00:00,2012-06-18 08:38:00,,,True,1,3.0,False,,,0.0,3200.37,,4,9,Customer experience weekly checkup Review with customer how they can utilize new features.,2012,6,18,8,0,25,False,True,Morning,True,False,False,False,1,True,False,False,True,90,False,False,False,False,False,False,False,SW,SW,SW,Low,Standard,4.0,48.0,1,False,False,False,True,120817.67,30204.42,True,Critical,,False,
T20120604.0008,Save/Close Error,"Hello - We are experiencing some issues with the software today. Two users were kicked out today. And another user is having problems saving/closing any open windows. She tried restarting and it's still giving her problems and timing out. Were there any updates done recently, that could be causing this? Thank you",Brown Brothers Bottling,,Scheduled,Medium,Client Portal,6.0,"Wilson, Frank",SW:Support I,SW:Level I,SW:Support,Customer Request,SW:Support (Non-Billable),Brown Brothers Bottling - Hosted SaaS,,2012-06-17 20:00:00,"Administrator, Autotask",,2012-06-25 11:00:00,2012-06-18 20:00:00,,,True,2,6.0,False,,,1440.0,183.0,,2,52,"Save/Close Error Hello - We are experiencing some issues with the software today. Two users were kicked out today. And another user is having problems saving/closing any open windows. She tried restarting and it's still giving her problems and timing out. Were there any updates done recently, that could be causing this? Thank you",2012,6,17,20,6,24,True,False,Evening,False,True,False,False,2,True,False,False,True,331,False,False,False,False,False,False,False,SW,SW,SW,Medium,Expanded,2.0,8.0,2,False,False,False,False,120830.31,60415.15,True,Critical,,False,
T20120531.0002,Security Change Request,Add user to admin group,"Excelsior Designs, LLC",,In Progress,Low,Client Portal,1.0,"Moore, James",IT:Technician II,Triage,IT:Change,Security Request,IT:Onsite (Billable),"Excelsior Designs, LLC - Incident",,2012-06-13 20:00:00,"Administrator, Autotask",,2012-06-24 20:00:00,2012-06-14 20:00:00,,,True,1,1.0,False,,,1440.0,264.0,,3,5,Security Change Request Add user to admin group,2012,6,13,20,2,24,False,False,Evening,True,False,False,False,1,True,False,False,True,47,False,False,False,False,False,False,False,IT,Triage,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,120926.31,5038.6,True,Critical,,False,
T20120603.0004,Server Drive 0 at 20% free space,Server Drive 0 at 20% free space,"Hewitt Associates, Inc.",,New,High,Email,3.0,,,Triage,Triage,,0:Triage,"Hewitt Associates, Inc. - Block Hour",,2012-06-16 20:00:00,"Administrator, Autotask",,2012-06-25 11:00:00,2012-06-17 20:00:00,,,True,3,3.0,False,,,1440.0,207.0,,7,7,Server Drive 0 at 20% free space Server Drive 0 at 20% free space,2012,6,16,20,5,24,True,False,Evening,False,False,True,False,3,True,False,True,True,65,True,False,False,False,False,False,False,Triage,Triage,,High,Expanded,0.25,4.0,4,True,False,False,False,120854.31,483417.23,True,Critical,,False,
T20260227.0003,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.","Hewitt Associates, Inc.",Primary Location,New,High,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-27 15:00:00,"Administrator, Autotask",,2026-03-09 09:00:00,2026-02-27 15:00:00,,,False,3,2.0,False,,,0.0,234.0,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.",2026,2,27,15,4,9,False,True,Afternoon,False,False,True,False,3,True,False,False,True,140,False,False,False,True,False,False,False,IT,Triage,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,763.31,31.8,True,Critical,,False,
T20251218.0001,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,"Hewitt Associates, Inc.",Primary Location,New,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-18 23:00:00,"Administrator, Autotask",,2025-12-26 11:00:00,2025-12-18 23:00:00,,,False,1,2.0,False,,,0.0,180.0,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,2025,12,18,23,3,51,False,False,Late Night,True,False,False,False,1,True,False,False,True,141,False,False,False,False,False,True,False,Triage,IT,IT,Low,Expanded,4.0,48.0,1,False,False,False,True,2459.31,614.83,True,Critical,,False,
T20260122.0002,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,"Hewitt Associates, Inc.",Primary Location,New,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-22 01:30:00,"Administrator, Autotask",,2026-01-29 11:00:00,2026-01-22 01:30:00,,,False,1,2.0,False,,,0.0,177.5,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,2026,1,22,1,3,4,False,False,Overnight,True,False,False,False,1,True,False,False,True,130,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1640.81,68.37,True,Critical,,False,
T20260205.0001,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,"Hewitt Associates, Inc.",Primary Location,New,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-05 17:00:00,"Administrator, Autotask",,2026-02-13 11:00:00,2026-02-05 17:00:00,,,False,2,2.0,False,,,0.0,186.0,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,2026,2,5,17,3,6,False,False,Afternoon,False,True,False,False,2,True,False,False,True,141,False,False,False,False,False,True,False,SW,Triage,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,1289.31,644.65,True,Critical,,False,
T20260209.0002,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,"Hewitt Associates, Inc.",Primary Location,New,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-09 06:00:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-09 06:00:00,,,False,1,2.0,False,,,0.0,173.0,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.,2026,2,9,6,0,7,False,False,Morning,True,False,False,False,1,True,False,False,True,113,False,True,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1204.31,50.18,True,Critical,,False,
T20251218.0003,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,"Hewitt Associates, Inc.",Primary Location,New,High,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-18 21:30:00,"Administrator, Autotask",,2025-12-26 11:00:00,2025-12-18 21:30:00,,,False,3,2.0,False,,,0.0,181.5,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.,2025,12,18,21,3,51,False,False,Evening,False,False,True,False,3,True,False,False,True,114,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2460.81,102.53,True,Critical,,False,
T20251225.0001,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,"Hewitt Associates, Inc.",Primary Location,New,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-25 09:00:00,"Administrator, Autotask",,2026-01-01 12:00:00,2025-12-25 09:00:00,,,False,1,2.0,False,,,0.0,171.0,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.,2025,12,25,9,3,52,False,True,Morning,True,False,False,False,1,True,False,False,True,114,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,2305.31,96.05,True,Critical,,False,
T20260111.0003,QuickBooks not launching after update,QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,"Hewitt Associates, Inc.",Primary Location,New,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-11 21:30:00,"Administrator, Autotask",,2026-01-19 11:00:00,2026-01-11 21:30:00,,,False,1,2.0,False,,,0.0,181.5,,5,13,QuickBooks not launching after update QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,2026,1,11,21,6,2,True,False,Evening,True,False,False,False,1,True,False,False,True,133,False,False,False,False,False,False,True,SW,IT,IT,Maintenance,Expanded,24.0,24.0,1,False,False,True,True,1884.81,78.53,True,Critical,,False,
T20260222.0003,Suspicious phishing email reported,Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,"Hewitt Associates, Inc.",Primary Location,New,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-22 02:30:00,"Administrator, Autotask",,2026-03-02 11:00:00,2026-02-22 02:30:00,,,False,2,2.0,False,,,0.0,200.5,,4,15,Suspicious phishing email reported Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,2026,2,22,2,6,8,True,False,Overnight,False,True,False,False,2,True,False,False,True,140,False,False,False,True,False,False,False,IT,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,895.81,447.9,True,Critical,,False,
T20251209.0003,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,"Hewitt Associates, Inc.",Primary Location,New,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-09 17:00:00,"Administrator, Autotask",,2025-12-17 11:00:00,2025-12-09 17:00:00,,,False,4,2.0,False,,,0.0,186.0,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,2025,12,9,17,1,50,False,False,Afternoon,False,False,False,True,4,True,False,False,True,130,False,False,False,False,False,False,False,SW,IT,IT,High,Expanded,0.25,4.0,4,True,False,False,True,2681.31,10725.23,True,Critical,,False,
T20260222.0004,Windows update causing BSOD,Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,"Hewitt Associates, Inc.",Primary Location,New,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Level I,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-22 18:30:00,"Administrator, Autotask",,2026-03-02 11:00:00,2026-02-22 18:30:00,,,False,1,2.0,False,,,0.0,184.5,,4,14,Windows update causing BSOD Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,2026,2,22,18,6,8,True,False,Evening,True,False,False,False,1,True,False,False,True,132,False,False,False,False,False,False,False,SW,IT,SW,Maintenance,Expanded,24.0,24.0,1,False,False,True,True,879.81,36.66,True,Critical,,False,
T20260130.0003,Keyboard and mouse not responding,User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,"Hewitt Associates, Inc.",Primary Location,New,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-30 07:30:00,"Administrator, Autotask",,2026-02-06 11:00:00,2026-01-30 07:30:00,,,False,2,2.0,False,,,0.0,171.5,,5,14,Keyboard and mouse not responding User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,2026,1,30,7,4,5,False,False,Morning,False,True,False,False,2,True,False,False,True,122,False,False,False,False,False,False,False,SW,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,1442.81,721.4,True,Critical,,False,
T20251220.0004,Laptop battery not holding charge,User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,"Hewitt Associates, Inc.",Primary Location,New,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Level I,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-20 05:30:00,"Administrator, Autotask",,2025-12-29 11:00:00,2025-12-20 05:30:00,,,False,1,2.0,False,,,0.0,221.5,,5,18,Laptop battery not holding charge User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,2025,12,20,5,5,51,True,False,Overnight,True,False,False,False,1,True,False,False,True,124,False,False,False,False,False,False,False,IT,IT,SW,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2428.81,101.2,True,Critical,,False,
T20251204.0005,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,"Hewitt Associates, Inc.",Primary Location,New,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-04 22:00:00,"Administrator, Autotask",,2025-12-12 11:00:00,2025-12-04 22:00:00,,,False,2,2.0,False,,,0.0,181.0,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.,2025,12,4,22,3,49,False,False,Late Night,False,True,False,False,2,True,False,False,True,113,False,True,False,False,False,False,False,IT,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2796.31,116.51,True,Critical,,False,
T20260203.0003,Network printer offline,The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.,"Hewitt Associates, Inc.",Primary Location,New,Low,Email,2.0,"Miller, Susan",SW:Support II,Triage,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-03 14:30:00,"Administrator, Autotask",,2026-02-11 08:30:00,2026-02-03 14:30:00,,,False,1,2.0,False,,,0.0,186.0,,3,18,Network printer offline The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.,2026,2,3,14,1,6,False,True,Afternoon,True,False,False,False,1,True,False,False,True,139,False,False,False,False,True,False,False,SW,Triage,SW,Low,Standard,4.0,48.0,1,False,False,False,True,1339.81,334.95,True,Critical,,False,
T20251208.0001,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.","Hewitt Associates, Inc.",Primary Location,New,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-08 17:00:00,"Administrator, Autotask",,2025-12-16 11:00:00,2025-12-08 17:00:00,,,False,3,2.0,False,,,0.0,186.0,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",2025,12,8,17,0,50,False,False,Afternoon,False,False,True,False,3,True,False,False,True,134,False,False,True,True,False,True,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2705.31,112.72,True,Critical,,False,
